y9GAQ8YgkPI,72,92.0,elk bugling,train
y_154Xe-9mg,18,38.0,elk bugling,train
yjppeIdz93g,905,925.0,elk bugling,train
yjppeIdz93g,1059,1079.0,elk bugling,train
ym7tk7X33Dc,0,20.0,elk bugling,train
yu2UvX--IuI,0,20.0,elk bugling,train
z7PzqzWL988,218,238.0,elk bugling,train
z7PzqzWL988,520,540.0,elk bugling,train
zJD13f7kat8,180,200.0,elk bugling,train
zpWuikVorYg,32,52.0,elk bugling,test
zylyKol3vxc,11,31.0,elk bugling,train
